chatroom_id,chatroom_serial_no,member_count,link,private_link,creator_id
191908553,40E30E58B76A19409C142D81D6A77ACB,3,,,
265931451,EBBE26DDF4996E35F72E60F5B243C990,1,,,
261400854,01CC013D68097EA31FBA7A1197ED4F10,5,,,
448194112,6AE3526E42F1970565F755ADA6F1C8F0,2,,,667639577
734431762,ABCC5D95DD5BC866CA05D9A111581CF9,9,,,
630247080,0EEF68DBA97868B0152EF1A6A018D3B8,16,,,
400097597,125C563F8F1A0EE5E9DB2C2EA1C0CCF2,1,,,128276680
735733223,E66FD7721A544966DA80892189EE4934,78,,,6977448541
236646608,D680E47F3FF1B2292B59A6712D4A8B7E,2,,,
686431111,9444D5F9F742F4CD8B97C20AE95B8265,0,,,
600455815,9B43C413EDC6412B3F068A4011F49A6B,11,,,5035104112
626009650,D2A6951EAAD07EF5A86CE941A26E9647,40,,,3564128
509163806,5C4F821E0E4700DA86B61F392E3DCBB6,6,,,
648919913,50615A01EDB7F48762F89FD5D595F151,4,,,
669743778,A55104F4ADD28DF57DB5165926171424,21,,,1575792133
460814137,DFE1BF2507FE014719FFFCD8C640F9A1,5,,,
735373730,58497169DEC80D4F6C22B37C9F29EE73,16,,,
670543883,F901F3154CA4FFFA86F9EB52AF1311BE,36,,,
667687030,D96F24A7BA17E138C79B37325C468EF0,0,,,
724882715,F80D8ADBC26802556109E5CDEED510C4,0,,,
555560472,B77CFBE2451733395E65B1EC19D716E8,8,,,
540043671,081716F83A23C0556DC1CB234ED71D04,16,,,
766782572,32A2328733963C6D1054F1C216FFE24A,47,,,848572547
596652533,30E69FBECDDA08D55AC7E9C1B8DB136C,20,,,
534475488,E171F88AD56680B549E91C7EA5AC2CF6,11,,,1124151895
481310914,976A6C7AB462EBE546F886C7D111D224,70,,,908355515
689362873,B53149889BDE50EB04C8CB0F330E09B8,144,,,
518001365,457CA60A02B06FDDFE8EA9187BAF09AC,29,,,
404735525,DEC2DF08002BFFC74EBA87B2D20B1B4A,3,,,
743602240,BE13D759833453B5CC0FE6034AF975A0,96,,,
599436376,93E70BD47A8F86FF4F976FACB0A09C9E,7,,,
486288167,ACE4DB3E3F96F8029E34A6BEF6B413FE,14,,,
735067058,9D8226A2056B0AE2FF7A6DC1991F02D8,0,,,
652651323,7476FE89E2A4E474DA6C3E793682ADA8,68,,,
503773971,155812733C4ED09BA8862FDD9E612E08,4,,,817726887
517545589,2383815C26A098AFF068D64CF276ACC1,7,,,
546949776,F4B6D210929AED8D7A4E5357CF9D5154,13,,,
668307086,436D80A0E8BDAEA235D756B69A6B4646,71,,,5133408756
689511997,435B57AA14C535CA62368548A5322709,12,,,
541358306,A54642BED8BBB7CA7C73E4457A8C1768,118,,,305187963
714661645,A8B3A6EEF8A5CF7B521CCACF3D4C7F21,41,,,1862801192
657316665,9B7860A1E177D7FC05381CFB364C8C0A,32,,,1263161342
724173036,7E9FFDCD518035BEF1C5D6AE47709D61,3,,,409234696
592267876,5E72F51F9FA85FBC2778550F4A76383F,14,,,1294730690
684871205,9A9042318E2987C43C5D3262753FB433,1,,,
753658774,BC3CEF86313296475095F97EC8DB9C20,1,,,
505918391,4988B6A7D6DB111530617B81DD45838C,6,,,
660288814,EF1FB3A0BEE30473CB438498DA667C79,8,,,
581978589,00F108EEBB32185B6ED1C4C5B54E1DA3,30,,,577289358
668667883,2FDCB15BBF4F5A53292E79AD54A2F113,5,,,1407252939
512954003,E6E2D44869D33CF992E588E0C57C46AD,16,,,
763986811,61E3AED834164E50D0EA24343CE7802E,22,,,
429151314,30955087D0C87A2BD9521283318578C9,15,,,1030074243
449526174,3DAA43E849116BC5D859CE4AA1D3CC64,7,,,915155341
548401151,D236AF2C57E0AA4A1FFD6481CBDC3F4C,27,,,
604236344,2342C347A05CFAC7C6C47A4A6F3C46BD,3,,,5141638474
416732248,8A79E7B603D0889FD1646A475412176A,3,,,
500390765,4A2D265AD3B9C3999F61F320DBDFF04E,41,,,
482615452,AA98CBDB1ABF9915899FC6A742D2A19B,14,,,
536688481,1E9516790B27AF489594C6CA4E65CBC4,13,,,5038361570
503612296,7EA93B0C8C1FEE06E677A1C2BA37DDBB,39,,,
528132929,9632AB02C84D30E43F3960B0371AA344,7,,,
593340072,7D5F8627B8AAF8CD6C1FDEB56B6119CA,12,,,332119544
598901710,4A1FAE12A9783B222869454E963DCF55,9,,,
704658674,7A52445AD0ED079A41E1095B6813D73D,73,,,1509978782
618756866,3BE066EFC9F4460C5947072A321EC6BE,14,,,66392409
492328401,8466576463CDB0679367008DB147407F,33,,,
733863385,F113E51AC94AADE6EBA9C38003E18100,0,,,
563872842,FFCC7E763402DB10689D57E2805C058A,1,,,
552689780,9256CE31525029E71B574FD4F2C617E6,36,,,
717561690,31C86044EE187BB0529C5FDC10EC21ED,36,,,
660479489,5EA4F7EC176BA16FC4E56BFB8A969F78,56,,,56477498
791049009,4525C93100CEED9A1D8562456E7D966C,4,,,
60836731,5B83F48CA0C73FDCF4AF84E892130648,2,,,
783139341,6822FFF61373F82EF63488E7DB74759B,37,,,1773954033
780005370,91E9FFEB208FDB67256A03546156A999,4,,,5546186287
729283580,7FB38E9FDFF37B815616826049DEB167,3,,,
494551692,ECCF4D0947D710B669C524608DC8C59E,57,,,1952172129
665833264,DD5FA375C0577972523615FF8D0CF169,4,,,
605405219,009B79DB4BB7FED55997BA1B40A58D72,4,,,
581366966,DBD5F26C0587043F286FF0C030ADD932,5,,,615441050
556942987,910FFE17A2026A6576BD90FF9CD5DE83,11,,,1315007186
644578235,FE03F5F475AC573C82C6D6B49D4B80CA,106,,,1598345410
703468934,DD7B63B81081B288B5A0810E9C7DD983,3,,,
242918953,1AC2D512C6F50E19DE467CFE1ECE1B34,32,,,
667123565,FD28C0F391F04AC334584C0DA561063F,0,,,
521740345,0691701D6D4DD08723638B0FDCE586FC,4,,,
577967008,1FFAFFB656352B4185D1F6444727F636,58,,,63426622
619968203,49A496F55338F0A7CD58E421E293138B,43,,,246016387
735330266,D082C15FABD2DF71033869F48FFA5448,3,,,
453303188,8E88D1AB3A848ABB786786E9622AC2EE,8,,,825227768
767466728,74A6889B5D6324418FF553806C749A7E,123,,,248672295
485850967,BF53CE3C647B925E6765628FD3DC137C,13,,,44355980
654571694,449F160D1D816CDE538445CC39AC1A71,4,,,
406222976,2C3C38F001F0277A9C7F42C0C4508D95,14,,,
593850246,F6ECB8D34B49D8CCF3F07B9BE99C13F5,20,,,945163591
593032589,DB61C029EEA34483B3C1DE3C50B74822,56,,,
659173096,C879D64C735029F526BAF2578E618553,2,,,
701458926,36CC602A1BC23A6EDD88231C2A4CC883,0,,,
693709916,E661FB7017397B7F099CEDC0C634BD3B,4,,,1376623834
712879580,5E63D865D516CE73BC7533C624AD7794,11,,,
639621089,C3E0587CF1A05A945AB859160E5B2556,3,,,5810919995
745824953,F8F4EAB1928A07BE6CC6DA6C6A6C9FD4,2,,,65745778
791653268,E9416ADD2ECA048C780259112FD8BBE1,2,,,
650166710,32EC5325E3D2A415A23DA86C14421DA8,10,,,
581069381,3117BDCF83A4EBDD84381F8FAF1B5008,28,,,
676130772,D7C4ED5E3EF191DA958C5550EAE25406,74,,,1984091215
571804000,CA92C0855674B35DC215743FF90B0464,2,,,
528888310,9E1132D54884305D89E85C6DD2177F49,2,,,
485591965,81144CA72F8B43D36544C8CCEB7EAE90,95,,,
400253394,5339BF121F25AE5CB380539F6A29E6D4,3,,,
762875383,1B9F46164C20F2860102E61F7D093A87,84,,,1879453671
684296224,40FCDD1A61DDC86081D324B858930631,3,,,5810919995
613698517,A722350DC378FAEA0C5E8B3C36C627D2,28,,,
512789008,318C5C0EA702BED8AEE961C8137BB498,15,,,859191863
704716742,58F578BAE3FC9F6843E9A64E65781699,70,,https://t.me/+kVPSH2DQzoVhNjg0,2101566107
640782104,856A4168CCFE83291C9FFB5DDAA4D8E7,87,,,5274435800
736217633,44D8DFED14C9600890D0E80EEC478C72,0,,,
671101084,AB96118EC85E3739E53D65F7E910D5C9,114,,,
666782782,498C67E459E880970791FBE206062824,117,,,5779313263
586119751,7B13BD126F4BFB02D639E75814C1E915,143,,,5628144669
656156662,6E23961FBA28D3ECC08AD31FB7B19A5A,83,,,7012414620
647946938,8A5C7413C44F9D63F4FD4E4893A57556,94,,,
640159015,F2EE7BE8396B82C620682CF1D341D865,96,,,
701889747,0D855523C72A26F3E46FC5555464476A,117,,,1332601929
371703791,E3E8B013B1D639AACB05F8F6BD032E6A,43,,https://t.me/+KliX4OLuwL9kMmNk,303151634
634930558,41C04EDC238A08B7B49D6EA746422566,83,,,5248244108
699344386,FD4C0F68E938E26E56C4F06DF943A238,115,,https://t.me/+m3KFcKr_K3o0MmJl,7108142601
417543456,7B5FB11716009CC8D2223619570A2AF1,29,,,57354180
730291122,BA6FF7B578A71239FE54033D3EE65905,105,,,
722798320,2C601BDADA3253F214D983B659A13795,74,,,1494581314
568160109,2A55873E45D26D7A9C7366A4F05C80EC,98,,,1289138303
672494766,A879193A724E98DBF8E10349C9FBF859,100,,,
739636031,F549503D298EBC816BBB5942209A8D88,72,,,1325099974
652698365,F334A513AC1915F8892491D004EACDA4,81,,,1773702557
679347643,659DAF6BB9DB3E7E9E89D9A1235CECAB,27,,,5615980680
607932252,87C8F551A02E908832E759D86C93D0F0,28,,,81813284
571744760,0CBD793F23008C65546D90ACE22BEA6D,96,,https://t.me/+Fkmag7ikfbEzMDc1,1804136513
718139051,AFCCDDC513147DB39C8F347AA82F31D4,24,,,
729201271,FF62F936660BF84B76527D37E4CA327F,97,,,
779414510,B0C0101F82AFC06C54845708022E77AB,160,,https://t.me/+3ETh7L9Ki_lmZTU1,5648144212
752449501,AFD60A7E72761B421A461E32EB744250,58,,,1346531915
539908809,97FB3E0F8A9F373B324FD40DCE8E44CD,26,,,
715258044,16416534860D90263F53B11DA9E46BAC,90,,https://t.me/+nFOUCl8EUe0zYTVl,1044273252
400330722,3B00E5323F6121FEEC6B96AB603097B7,128,,,741411660
670973393,4EF2BAB389D34F3A416228319FFE3A20,50,,,5610466264
748592657,17BEB43A53449C654857DCFC1457C93D,116,,,
765031751,75ECB2242EB7B8CBB583C3934CFE1068,102,,,938895002
737108858,A1954682A41F83D7F41FFD10E47BA951,115,,,
614712853,1243B13B70C02A74BD39270341E77318,58,,,1781571190
796353663,6CEBF4E17D009C4565911CA9ABE6FD46,131,,,
331346772,58F0488BC608E24208287D0B2DE2057F,94,,https://t.me/+E7_zVIQUY11YCK5V,1060486418
795398199,CBDD9912157B45199E189005B7540F7F,149,,,1697028167
740048703,79E331D701333F3C021A0DE5F63FF444,68,,,
766801859,799099FAD8624EEC5A29D663075FAC33,113,,https://t.me/+C93xNe3s0Ew4YzVk,107954375
755220934,C2599C2A7FB2D3C4DBCA487B4D646760,74,,,1961295230
604240101,2DC44821E4BD68882E78CE4FDA24FA7F,97,,,834990013
787965077,AE2DD980B0CCE1B3EEDB81767F014EC7,66,,,
599778395,BA7D0F36B2E1C21E6FE2342597AD2185,11,,,1273978626
603217159,2967E1776627EAF429EBC888B6C25A3C,111,,,
731281292,B63651995D790513D4253102E8C6506E,155,,,916277257
700344862,2205BC360A41D6B5AE37799A2AF9F163,62,,,6338268359
776114104,C9256ECC2A27230CCCF28D3A3418F46B,92,,,6307823087
741760241,10EF383E04568966F717BF3FBE3BF842,84,,,568070180
797259540,93D11B59AA406DF3BE472A6473FC4C77,111,,https://t.me/+y64WPXHzZ-syNjhk,1039446978
746710143,EF219FEF01FA74A1B8CC58DC176B8325,92,,https://t.me/+h_0f41lo0044YmQ9,5680540157
669442206,C29193930D0B47BEC395C13B33344B3C,87,,https://t.me/+gDib2-meiYw3OTg8,785448960
669530092,AE3EE7BB48F5FB9A5C46A924459A25E8,107,,,2130529808
613538311,6C69A16C1ADD1CAE06C802FA1F49DBEA,102,,,817573863
663462987,8342CE2649CDE17AC4A3E26F1B254065,72,,,5530922926
784877845,3A06A97D1F2C100A37020745BD26F758,91,,,1167071463
498835081,26F7849657507730F70FF0079FA22686,24,,,
657771776,2F4DA755FEBAD1A75CC86C5E6F1A98A1,101,,https://t.me/+hsSc8mO0A3AzMDNl,918215291
643019770,6BEDA6ECB66A18F38E435B56366732DF,78,,https://t.me/+83AzeRApY9RmMDA1,6510806602
738054534,9C0E5608A729C2DB1B1479AF1F0FB6CB,22,,,
736891893,DC8E7B1AFBA8900F3771270DA0710A16,91,,,
681686220,05F9432820C7AF49891C53C32C6B3102,117,,,
700673098,7CB5715F9A505C517477869AF6B9CDFA,77,,,1946612647
626928143,28A39A5D2F681420ACFC53397A6F7272,63,,,1060190408
799963458,0702E41AAFC1C43BABAAEB557C05642A,93,,,
611515481,CE85AED824E8E834F23243819993FDFB,91,,,
769116183,E7AE00F3C9AA8B988E8511B910EE65C6,23,,,
573835308,6AC0E089BCD1234A9C69822321BA651D,14,,,740204005
654682599,A69B67A4BE3FB3FA189E5F11299D5072,102,,,6680738995
734780102,471595C813F70CDFB413FFC1A7D495BE,107,,https://t.me/+dtyB06zdR8ljNWY1,5391412058
725617116,085488CF7CD18BB8F89FA726AF4050D7,82,,https://t.me/+NT48NHLdqsIwZDA0,1401374039
407943474,85F400FDC2D74B5EA10A1F0989834430,12,,,1226687124
426876672,185163F0B0753EB72B4370778D2E0FAD,99,,,
752795573,B6717A605695A8A9AE4C588287837FA3,45,,,
773323417,7494B22DDD2C1B27F9A432CAC802CFFE,81,,,5434128401
731948694,2E210EFC32F9CD2E66F5CB91AEF186A0,93,,,1730611398
709855037,B00743E92F9885E6F2FE61342D71EEBA,126,,https://t.me/+Hrcb61OiirIxMjg9,5335230695
529275662,FCC8C6E3BA48F8A32AEED99CE09FE1AA,3,,,5013412030
761528906,226A557F922022D32B23C2F1C33FC54A,112,,,
606874696,6168C62F63AD0E7B4264D8B109524012,50,,,32603253
636858311,6A4D4A71274C03E680D9069DEC905A35,79,,,5688474099
730117716,E7E513E3903AD38167754A03CB1FBF2C,18,,,5464514500
569294581,99586EF42726532DC4167A70CD05A7AF,10,,,
546526860,CEC9A81FBD4EA1300DA4B0E3473D72D1,93,,,1648878754
704194146,A9A6D3B65E7EF725D6E4387B0995D0B7,113,,,773272156
624721994,B12CEA7B0FCD423B7F9E0FACA048BDE9,37,,,150692713
710938181,186149B754B5E25F0817A8547EE95427,55,,,1963877609
727737248,E6EF047E77365E8F5A26EB32E2EBD739,8,,,
620003152,ECEC1B4D5E5A7D10FA791F1F85A26263,89,,,
270299873,525E5C9A7801841226FAF001CAE15F1C,100,,,6767131916
754782404,EC3D4876E2342C9DA735DAB0B40CC7D8,3,,,
712072021,C89229E997E0BE407047A872A7A2BC32,29,,,1908240175
731770051,131041D1118F4B87721AE19008446FD1,34,,,2055591842
672575791,C35C412F7DEB5C3ADD4BAC5BEFFB4177,22,,,2003600560
703677758,63C8FA29E8DDDB73DD5DF8E5110A4ECC,107,,https://t.me/+HFEc4QPLTLQyMjVl,6007283391
637810107,2DF63165EA294558A0AD40AF1EEBA69C,9,,,1232748053
740141567,F2B58DF972FB11DA66556A7D9AD92009,5,,,
714870239,B0AA87B016C764CF97A7C4AEAF6D2AD7,13,,,
723138300,05BF63A14B897FF912A284794A0496A0,1,,https://t.me/+BB-XFKWbHrQ1YTc1,5045010983
487851549,4270AAED170F6F0F431F8826FD67ED90,56,,https://t.me/+HRQGHcid6Nq_X3-J,1040295927
533521727,593AA79B006CDF2264276B112BEF8EE7,78,,,
734302789,F47DEEA85A5AA338D46EE9DA1196D43E,6,,,
623605601,01296E40AA2C71E8A389385E04BE5664,20,,,6708998963
372416006,89D196E6D0F0DEFB52A7756DB9476C3F,0,,,
748992361,DFF5F92EE6709A419DF72553384E3851,20,,,1826812240
670259848,231A99731D42B3A7346A5DD00D82E4EE,13,,,
505387668,377AE66F77D2DF140D4C30C143464D57,3,,,
512295952,23EF365DE9CADF35E7977DEB0C145632,33,,,38436822
688955356,564B34BDA922B0642D9B016A4A9BD8D6,61,,https://t.me/+gHeuUmAcwkRlN2Zl,5391412058
555156900,0CC807BA1C23221BC4105C5BF385454D,27,,,1508072110
708396512,836677B0618F84D6A5226C98D814950A,4,,,
749217260,F17EABE317F64EBEAB9DA23E81E47CE6,19,,,5583140013
437755800,A1F410B45DEFA12479DCDEF8DD8E2132,48,,,
485653908,191BFD5C72EA94E4E4EBBE23AD6F3236,11,,,
726300039,2618C10B50CEF008E6DE6996EB49BC98,34,,,313014693
766961717,8D1B60B1AD97B7BC87863CCA7F255204,79,,,1442949579
719551361,B0962BC301E8FE789DB491965AE90AB2,27,,,
459073193,725AFD2B3AB51F0E0798E3F00BA230F6,86,,,
591095294,71670D2F6A4498E915CAC5637BA273AB,32,,,626458380
543480798,C6CA223EA68A4F7AFCA63E0D8778D90B,24,,,
416021147,8DC419C1D3B9A7B98BA80BBBBEA3FF96,7,,,1551507417
368883832,AF221A5CA0412DA494926F2D3E4C816A,1,,,
575235096,D96A095150D0129A0C6F9CEDC716F2BF,24,,,553208608
522060020,B34C66633A52767D4BB231178163DB43,10,,,
413576307,95276642BD770526AF4D108BBEF17BE5,25,,,
451332490,F84B8E8E1924A78058907139EF6E5B6C,35,,,
731352067,271366B85961BFECC0919CBAA60AF481,29,,,399407235
698015811,FD6E7EB359FC453C7124E661AF475D53,3,,,
526790864,8C2A107D0F64C3323ABECB2A1EE432A5,118,,,1065440833
632132663,1F8EC6A053714E8FAB17D0D45E0CC61F,2,,,1364838619
458057978,DE93F506847BED305260F75CFC509890,17,,,
620247981,9D5ED073B2BC79085ECD0599EC08A2C0,128,,,
646179420,5539ABC6897AA00B0CB78F0320CA2CA1,9,,,5299255541
650007296,2543E8C758BE38B6386792338F934923,18,,,1034525924
673044031,8CD22894FFF5FEF110C05E65770CBD39,0,,,
790197625,3567694A3899EEF36EC7EF84C210657F,10,,,
659112544,F408A3DD49DE23E6B486F16861839480,0,,,
439360509,56F523E2F239F531296CC768BE0CE4CF,6,,,1083313409
719635786,E5C7D562FA2E46B278DE5C6FDD515A50,60,,,
515139082,3843146A12B0964E3809AB084171CF31,6,,,182962171
467646123,8985E19AB6A87711FF1E63931FF4F02B,8,,,991742746
617074597,C849060B386CE783F9441ED66007482C,12,,,
398288299,CAF0997BEDE4E4794E83AE77AB3F7318,0,,,
443308187,64657E8738849481D19E322915A1C101,17,,,
732698426,9C90474EA733D4BEEB972F30F4DF4447,8,,,5299255541
603672052,81F9FBC84658F6D5E04DE70288CF9627,11,,,369433359
422474953,CEEEAEAB3860808EBB0D6DA33875B78D,40,,,
592946558,B8D7C645631396BDD27DCF54DC48603E,7,,,113742325
786260960,016C487FB66B0FB6CDA6D015D720B2A1,15,,,2078539497
621336704,84F4B666A2B448641A62478988927C9F,50,,,1288573944
749684276,043710CCDC41D5A9C94F19361AA8C47C,33,,,
575188450,1BE476769E0B002278F3BE14ED2EED34,24,,,636933528
704488877,BD842F0D3A9DFE254B02386584FC7534,38,,,
619012129,5FC429052AE0A2B6531BF39B29BC58C1,134,,,
622642048,F8B60D9F5B387D78DF66C0FF346814BB,21,,,
188550038,3EA8661BF4BF33A84B3F585A5E565EFA,8,,,
407706657,0429DB8F8D13F1F8AF2AA8456A4A1711,2,,https://t.me/+kYv7Sc8lUHZkOTc9,768907472
598161339,85ED2F3BA2752F33B19D750910C1B3AF,10,,,998231271
542729732,FC99FC47CBC7B4C153A22D845EA9D9E7,35,,,
674392004,75C0CAFA03B4B9C13B6429334F94D6F6,17,,,
438673152,F8D9A154A5DBCDD11B12EB8354AB94BE,8,,,
485240878,6AEF53C473AD83FA98FAFCB61D4951F9,8,,,1438943929
613680811,64F30BCE4CA0F75624B34B51EA32C978,4,,,1181565940
693862886,7684A07997DE1895AFBCECCFBBEE1A34,11,,,
772170892,C0A28569C88A11A019C4FBA8B3382980,87,,,1182321496
666558507,F72878841578CB16E1BA7B68AC6C89F3,6,,,1837143083
773605896,33E0B30D99FC6A6E97F39EECB2DA6B6D,2,,,
677410656,BDB1BA4411673420A4B0495CC871154E,171,,,363287104
412195601,91425C7D8D3F624CDC02BFD50872287E,18,,,
559658982,ED7E04A71FE64D56A870C6513C4C78E5,102,,,125769399
758332100,0D10469B037F31C5BA2A8630C5A06E24,149,,,1380698819
765808705,DEAC972C243D8BF7F495AE03813B83F3,53,,,
665689722,577D5DEE845317FD753BA869747CE9B5,1,,,
626536626,002C1659488E2156FD1A6B288F2E06E4,22,,,64824127
504243015,0EFC02BB3CEF79D80CF1FEE38046462D,9,,,
470996878,1F9CC2A91440B954DE8A6C1F105A13DE,4,,,
390891120,E3AC8E06F2F7B1F7ECC46A2755C75EC3,2,,,
664566364,064157D593640339228D01AF8A579911,32,,,5973127157
793969368,0ADFA95E782F6B3590FDB152BEF3C15B,4,,,5005161952
717153905,6988016A0D2F2453BFE0430B02C19DF1,21,,,
733911334,D9067AA3E5D31C5528FED4B093DBD228,4,,,6283306819
312318413,A55C757FC0A7E45CDB2432414E40A8C7,3,,,
616030004,D5E7737E87C5EC266C95819FEA74980E,23,,,
632350881,1B594AE3C36EE0D2A732E2E3CC0A55BD,28,,,630898654
652747532,D0623FD06466FD1FAD594996F824F4BB,0,,,
566040242,E6EA50BEA3951FE5E3B7398A19736453,10,,,
713433011,CB89EDB5207559EC215C652B7E4D34E7,73,,,1345338462
321827973,F86AE60D279FB0901F0A8E6105F65BC0,6,,,
468156223,5711F51B4C969D60B9557AA125A22800,0,,,
798656395,381283D4BFA8993CA15FE6096D6FE0A2,92,,,152528123
739864369,F9860366B467C9F8035D18842FD20C9A,14,,,815331281
366837141,3569B3F8CDD84A70E5F3FA291F8D014B,95,,,
663572358,6B5C6BCFBE4D4271015EADC51BCFD582,22,,,
631374839,D5A15C429999483D8B750242F5BE88C0,35,,,
662350011,F8BFC34197A3A8A65D3B166B4BCEBA5B,8,,,
558360072,E17ABF3D98F3EA4B5A7AFD4C30F5819D,3,,,
675166673,5E287795ACE0B24DFD6535EB2B8C0F10,12,,,879809338
557308384,3C5BDF9D609360601AD3352EB184E3C8,21,,,
634162909,A5D10F653AF2BD3517A8A063A9B278D1,0,,,
621992563,8DAC990BC7849B0286DF18980819C261,8,,,
709644119,EC3C8FB56D61D9D28FF4FECA2B3EF2BE,53,,,
789465118,3FA93E521C12D6992F2A30F50061C7CD,1,,,
644592264,914C79CD02BCD247A44B2F42D4024612,0,,,
696287707,8577B5ED1CB0845633BC9891F5FD94D4,71,,,
550517327,3821C3C9A64039020F35027B9D7D7B15,53,,,1144549937
580267194,FD5BEA7FF74E6475AF5D03C9901BBE2D,8,,,
684191731,E385262632E2114DAF20F5903F60C42A,3,,,
737262287,BDD6B3E77743F49A6E869D406211AA45,65,,,283260709
751782926,F4696A1FC534815DA992B877EF56DDF8,5,,,
514037579,A0DB1663363A021110470DCE3874D0A4,4,,,
171277322,A7B7FB2F671A63AF9E6B23F1EFCE0ABC,17,,,
683430963,FBE27907D00F721727040A1D11D68C8B,78,,,
718943904,D20011173FB848A3C6CF8FEE62E7578E,14,,,1769698087
727551709,D00ED898170ADCC980CB2F80CB59EF53,15,,,810802901
277626302,610C839011B8B1CF56AFC62067F31C06,8,,,187943875
656514028,A0EE5276E0ACC5905D0AC816275BF123,0,,,
145333394,5AFA5823BE198EAE2EEE684A12333713,20,,,
574009317,99BC53EA894D73F27189A2798708C2AC,7,,,
100870038,AD1DB5BC4830DC10ED06B6EEE4B6679C,3,,,
163511711,449D215DC4DF881D74480EF106A718F6,8,,,
728890421,F051291551EAB3BF45983AE29D346A98,15,,,1179109938
698822949,4101BEA6D64D11B251288405995E5FF7,4,,,
271406949,4A6D40F80C9D9E89FBFF8B720CE1674D,3,,,
742580216,F31CC78FEAC44245E6B0AF7D2E0C8288,101,,,
543383362,7044182C58849F50AEE89FF6AAE03C22,4,,,
759762885,37248824FD075D920602E669243D75D7,5,,,2139339762
777336920,D3C84019804662708163644E974E83C4,1,,https://t.me/+urkAf_WZ52g2NTY1,5115451528
742414886,D49C7D54342FC3099165F157CB0ED778,19,,,
666300677,5FC61ADA76C4CC24B77F73B94334234F,6,,,1488557734
762121770,A0074A1BA53E16B8F656643DBD806E35,4,,,1645071526
669339681,1902671B1666F57E36793068B9FA66E3,6,,,1061798003
467736692,D75E694F9BD9AD8BDD644EF86C4665CC,15,,,946118492
404395558,8DD92FA23FEFE8F76E1145F95FF9BD09,56,,,
513220942,45C38A61FD251695B3CB6F3381EF2C0A,4,,,1163582927
540218543,5354CFBA3FC99085029E57A4A9D8075E,60,,,
504943592,74981D29176CDD23E41688510E470F83,11,,,
577127253,5CDFC61D37F7249AD2372F77D24D36B2,62,,,1203578491
794862481,DA157D459F1785D2002D294BDE81EF35,144,,,2009843663
521086132,93B8ED1C7048BEFF101FD4004855AFF5,6,,,1077660075
453881219,46F3A4274DD4C4BE46AABC82EA22235F,110,,,
655483040,4598B2827BF655B48280A0D6E5E1BEBD,20,,,
661685630,27845B7F4E4C4C8A823544BEEF4D97A8,11,,,599789698
720072600,3605E2D96AAB1EC4BA9AEAE963C56231,14,,,
649549301,9AB7F4A94FFFCAB25621EC8D83ED574A,9,,,
714483628,77B6302D8CF4B38B59D4249C4F2D434E,0,,,
222408491,EAD36CD2E319A9C690973194C0F5766E,15,,,
665246401,7AA1AB364A23FD3E91C605C7977049FE,1,,,
574717746,53B8F84EB07AF7F6BE42A0BAC57F8200,167,,,1489912894
609633537,A68E944D01B5513A7E4B5964EDED4DB0,21,,,
326995140,312809B2F170FFBB06DE303094170349,2,,,
632549696,74C555DC482DC82F6B06E671CC4ACEF2,168,,,996585173
520996388,3A9A557CB95FB898470390F6901A0235,51,,,57972935
597865658,C86AC76EC9AC466CB6FB829E07666716,10,,,1141910790
733062074,DFFDDBEAC2ED4BA826B502B548CB93C1,63,,,1555527315
608644272,3A63FAF443A2FC683E3ACAB8005A6378,24,,,
450792489,A02C3D6973C610955F826408244F08C0,2,,,
734404165,5370AD39EC8F56B675C726B3F671B883,12,,,288224145
640550995,14ECDD2316D1DF79C3E759214E313B09,47,,,5833074219
645152573,9E7FD2F2E10BBCD28FEFA87B2CA532EF,18,,,1079338714
768197252,A094E3ADDB06BB4817022BE3B5F12753,7,,,1346497050
741688944,7ED66693AA3A6FB5FED3305D1F6DA17B,6,,,
286085788,3E45E4D7B816ED7B5AB38DF56899C1CF,21,,,649740627
707547990,84C1400763F3823C608CF77F8DCCBC87,9,,,1838366163
637502525,65A906BE9A530F71E6E3114CEF2A5E8B,91,,,949604833
742887077,7EA706349331BDFEB4BB4F9F86FDEC13,3,,,1555860636
546684374,4D9B0E93BD64E9921A4CCD933B21BB09,12,,,
652060634,D314A96A868E1313659480B67291C627,94,,,
693317879,BE47944895A01109E19DC5F31851E179,11,,,1711812243
575411318,663DD5EC8CF1B3E9F3E1A2F9E3FBE6D6,10,,,1025221837
357751944,40A2C62FD260808853E1AE0F527AFD05,8,,,793652190
790789279,B49FF2B894F989F7E8C63BD5D808364C,8,,,
729143013,E3A0D1C7DD268303BD3D5F22436DCD21,14,,,
424358733,7885D9F6CB4C4F7E7322EC3C6B0B98A1,6,,,
400127162,6B92115AEE5EF96D11B614A4921B4AB7,117,,,1298358016
648417795,FBC1553433F2E0E8D8D46B2BCDF636EC,26,,,
730629412,2EC34200F57C642E7AEBB317EDB3F4DB,84,,,
759794699,7B7ED8021E1E9E144CF3E26E30001231,1,,,
799946015,A0789C6035B70014DCA67DB3269756A6,26,,,814513152
538077597,3EE12698EA941EFC8E09661D9F93A1E5,5,,,
582853319,9BB99032C62BA95CC972AD0241F6F6A2,13,,,22069612
252952351,79136BE797EA679C707EA92C329DA7CF,4,,,27347471
354746913,8CEB30DE54A13555C297DC21CFC981A6,2,,,
546452386,CA56321FF878EF64E6AA68869D188BD9,57,,,
